sqft,bhk,bath,price
0.599787157,0.47275946,0.519485095,119
0.17582641,0.47275946,1.522571742,85
-0.506750393,-0.567776643,-0.483601552,65
-0.467180723,-0.567776643,-0.483601552,51
1.009615879,0.47275946,1.522571742,160
1.292256377,0.47275946,0.519485095,150
-0.861464218,-0.567776643,-0.483601552,29.5
-0.242481527,-0.567776643,-0.483601552,83
-1.124319881,-1.608312746,-1.486688199,39.8
2.91743924,1.513295563,1.522571742,167.5
-0.799283308,-0.567776643,-0.483601552,37.2
0.514995007,0.47275946,0.519485095,140
-0.583063327,-0.567776643,-0.483601552,60
-0.406413016,-0.567776643,-0.483601552,65
0.585655132,0.47275946,0.519485095,155
0.599787157,0.47275946,0.519485095,142
-0.681987502,-0.567776643,-0.483601552,43
1.292256377,1.513295563,1.522571742,358
-0.403586611,-0.567776643,-1.486688199,95
5.531863846,4.634903872,2.525658389,972
0.287469406,0.47275946,0.519485095,103
-0.642417832,-0.567776643,-0.483601552,53
-0.191606238,1.513295563,1.522571742,225
-0.332926487,0.47275946,-0.483601552,77.88
-0.54490686,-0.567776643,-0.483601552,110
0.020374136,0.47275946,-0.483601552,78
0.645009636,0.47275946,0.519485095,155
0.705777343,0.47275946,0.519485095,130
-0.756887234,-1.608312746,-1.486688199,39.9
-0.403586611,0.47275946,1.522571742,80
0.376501163,0.47275946,0.519485095,105
-0.403586611,1.513295563,0.519485095,120
-0.007889914,0.47275946,-0.483601552,84
0.481078147,0.47275946,0.519485095,130
-0.636765022,-0.567776643,-0.483601552,39.33
0.256378951,0.47275946,0.519485095,92
-0.779498474,-0.567776643,-0.483601552,55
-0.813595563,0.47275946,0.519485095,69.34
2.988099364,2.553831666,2.525658389,180
-0.290530412,0.47275946,-0.483601552,60
0.041572173,0.47275946,0.519485095,90
0.486730957,0.47275946,1.522571742,150
-0.778085271,-0.567776643,-0.483601552,51.5
1.005376271,0.47275946,0.519485095,136
-0.509576798,-0.567776643,-0.483601552,65
-0.403586611,-0.567776643,-0.483601552,79
-0.799283308,-0.567776643,-0.483601552,27
-1.179434778,-1.608312746,-1.486688199,17.5
-1.251508105,-0.567776643,-1.486688199,25
-1.187913993,-1.608312746,-1.486688199,16.45
-0.417718636,-0.567776643,-0.483601552,68
-0.403586611,-0.567776643,-1.486688199,65
-1.392828354,-1.608312746,-0.483601552,24
-0.332926487,0.47275946,0.519485095,50
2.564138617,1.513295563,1.522571742,329
-0.18171382,-0.567776643,-0.483601552,130
-0.792217296,-0.567776643,-0.483601552,46.5
-0.814828536,-0.567776643,-0.483601552,40.9
-0.54490686,-0.567776643,-0.483601552,55
-0.54490686,-0.567776643,-0.483601552,54
-0.721557172,-0.567776643,-0.483601552,65
-0.253787147,-0.567776643,-0.483601552,44.17
-0.403586611,1.513295563,1.522571742,95
-1.23737608,-1.608312746,-1.486688199,39
-0.509576798,-0.567776643,-0.483601552,47
-0.054525596,-0.567776643,-0.483601552,75.97
-0.301836032,-0.567776643,-0.483601552,51.5
-0.912339508,-1.608312746,-0.483601552,50
1.43640303,1.513295563,1.522571742,180
-1.275532548,-1.608312746,-1.486688199,26.9
1.009615879,0.47275946,0.519485095,121
-1.039527732,-1.608312746,-1.486688199,51
-0.403586611,-1.608312746,-1.486688199,69
-0.318794462,-0.567776643,-0.483601552,35
1.405312576,0.47275946,1.522571742,260
-0.332926487,0.47275946,0.519485095,38
0.020374136,0.47275946,0.519485095,75
0.034506161,0.47275946,0.519485095,47.57
-0.421958244,-0.567776643,-0.483601552,59
-0.51664281,-0.567776643,-0.483601552,53.76
0.327039076,0.47275946,0.519485095,99
-0.54490686,-0.567776643,-0.483601552,58
-0.403586611,-1.608312746,-1.486688199,48
3.624040485,2.553831666,1.522571742,600
-0.325860474,0.47275946,-0.483601552,90
-0.375322561,-0.567776643,-0.483601552,88
-0.594368947,-0.567776643,-0.483601552,30.88
-0.28911721,-0.567776643,-0.483601552,87
-0.382388574,-0.567776643,-0.483601552,43
-0.403586611,1.513295563,0.519485095,87
-0.351298119,-0.567776643,-0.483601552,73
-0.262266362,-0.567776643,-0.483601552,70
-0.423371446,-0.567776643,-0.483601552,65
-1.039527732,-0.567776643,-0.483601552,35.5
-0.568931303,-0.567776643,-0.483601552,28
-0.60708777,-0.567776643,-0.483601552,68
0.232354509,0.47275946,0.519485095,101
-0.406413016,-0.567776643,-0.483601552,54
-0.417718636,-0.567776643,-0.483601552,70
1.702085099,1.513295563,1.522571742,185
-0.205738263,-0.567776643,-0.483601552,65
1.292256377,3.594367769,3.528745036,400
1.085928813,0.47275946,0.519485095,153
0.444334883,1.513295563,2.525658389,250
-0.940603557,-0.567776643,-0.483601552,45
-0.267919172,-0.567776643,-0.483601552,65
-0.417718636,-0.567776643,-0.483601552,53.55
-0.441743079,-0.567776643,-0.483601552,77
0.444334883,0.47275946,0.519485095,90
-0.809175726,-0.567776643,-0.483601552,36
2.094955391,0.47275946,0.519485095,225
-0.19867225,-0.567776643,-0.483601552,106
0.15321517,0.47275946,0.519485095,99
-0.60708777,-0.567776643,-0.483601552,60
-0.403586611,0.47275946,0.519485095,68.4
-0.276398387,-0.567776643,-1.486688199,77.5
-0.030501154,-0.567776643,-0.483601552,145
-0.882662255,-0.567776643,-0.483601552,36.5
-0.619806592,-0.567776643,-0.483601552,82.62
-0.403586611,-0.567776643,-0.483601552,75
1.150936128,0.47275946,0.519485095,369
-0.686227109,-0.567776643,-0.483601552,62
0.277576989,0.47275946,0.519485095,113
0.382153973,0.47275946,0.519485095,131
-0.349884917,-0.567776643,-0.483601552,67.32
-0.949082772,-0.567776643,-0.483601552,42
-0.481312748,-0.567776643,-0.483601552,46.5
-0.735689196,-0.567776643,-0.483601552,34
0.14756236,0.47275946,0.519485095,131
-1.189327196,-1.608312746,-1.486688199,40
-0.318794462,-0.567776643,-0.483601552,100
0.098100273,0.47275946,0.519485095,75.17
1.433576626,1.513295563,1.522571742,450
-0.368256549,-0.567776643,-0.483601552,48
0.218222484,0.47275946,0.519485095,220
0.154628372,0.47275946,0.519485095,110
-0.409239421,-0.567776643,-0.483601552,40.44
0.52771383,0.47275946,0.519485095,108
-0.574584113,-0.567776643,-0.483601552,60
-0.406413016,-0.567776643,-0.483601552,60
0.486730957,0.47275946,1.522571742,135
-0.460114711,-0.567776643,-0.483601552,59
-0.000823902,0.47275946,-0.483601552,156
0.825899555,0.47275946,0.519485095,135
-0.746994816,-0.567776643,-0.483601552,52.5
1.292256377,2.553831666,1.522571742,310
-0.307488842,-0.567776643,-0.483601552,69
-0.050285989,0.47275946,-0.483601552,87
-0.219870288,0.47275946,-0.483601552,57
-0.301836032,-0.567776643,-0.483601552,51.5
-0.580236923,-0.567776643,-0.483601552,46.76
-0.968867607,-0.567776643,-0.483601552,55
-0.693293122,-0.567776643,-0.483601552,34.82
-0.488378761,-0.567776643,-0.483601552,42
-0.007889914,0.47275946,-0.483601552,125
0.876774845,0.47275946,0.519485095,148
0.16452079,-0.567776643,-0.483601552,104
0.246486534,0.47275946,-0.483601552,116
0.089621058,0.47275946,0.519485095,80
-1.110187856,-1.608312746,-1.486688199,38
-0.669268679,-0.567776643,-0.483601552,64
-0.023435142,0.47275946,0.519485095,89
-0.380975371,-0.567776643,-0.483601552,69
-0.594368947,-0.567776643,-0.483601552,56.13
-0.105400886,0.47275946,0.519485095,93.15
-0.120946113,-0.567776643,-0.483601552,57.5
-0.339992499,-0.567776643,-0.483601552,62
-0.523708823,-0.567776643,-0.483601552,50
-0.686227109,-0.567776643,-0.483601552,35
0.020374136,-0.567776643,-0.483601552,130
-1.187913993,-1.608312746,-1.486688199,16.45
0.011894921,0.47275946,0.519485095,82
0.654902054,0.47275946,0.519485095,129
-0.657963059,-0.567776643,-0.483601552,46.5
-0.851571801,-0.567776643,-0.483601552,45
2.422818368,1.513295563,1.522571742,280
0.741107405,0.47275946,0.519485095,125
-0.347058512,-0.567776643,-0.483601552,80
-0.385214979,-0.567776643,-0.483601552,63
2.044080101,1.513295563,2.525658389,195
2.740788929,1.513295563,2.525658389,250
-0.763953246,-0.567776643,-0.483601552,45
0.026026946,0.47275946,-0.483601552,100
0.117885107,0.47275946,0.519485095,150
0.380740771,0.47275946,0.519485095,130
0.387806783,0.47275946,0.519485095,140
-0.347058512,-0.567776643,-0.483601552,43.94
-0.050285989,0.47275946,0.519485095,72.54
-0.686227109,-0.567776643,-0.483601552,48
0.726975381,2.553831666,1.522571742,145
-0.382388574,-0.567776643,-0.483601552,59
-0.434677066,-0.567776643,-0.483601552,75
0.020374136,1.513295563,1.522571742,192
0.16452079,0.47275946,-0.483601552,165
-0.403586611,1.513295563,1.522571742,130
-0.412065826,-0.567776643,-0.483601552,46
0.444334883,0.47275946,0.519485095,220
1.292256377,0.47275946,-0.483601552,152
0.303014634,0.47275946,0.519485095,108
-0.403586611,0.47275946,0.519485095,65
-0.347058512,0.47275946,0.519485095,165
2.14017787,0.47275946,0.519485095,400
-0.827547358,-0.567776643,-0.483601552,55
0.105166285,-0.567776643,-0.483601552,85
-0.851571801,-0.567776643,-0.483601552,44
-1.039527732,-0.567776643,-0.483601552,33
-0.643831035,-0.567776643,-0.483601552,49.35
0.514995007,0.47275946,0.519485095,155
0.48814416,0.47275946,0.519485095,110
-0.686227109,-0.567776643,-0.483601552,61
-1.590676703,-1.608312746,-1.486688199,16.9
-0.792217296,-1.608312746,-1.486688199,40.7
-0.488378761,-0.567776643,-0.483601552,70.93
0.531953437,0.47275946,0.519485095,120
-0.761126841,-0.567776643,-0.483601552,43
-0.51664281,-0.567776643,-0.483601552,40
1.716217123,0.47275946,0.519485095,200
-0.54490686,-0.567776643,-0.483601552,93
-0.184540225,1.513295563,0.519485095,135
0.270510976,0.47275946,0.519485095,98
0.105166285,0.47275946,0.519485095,74
0.81176753,0.47275946,0.519485095,150
0.534779842,0.47275946,0.519485095,140
-1.197806411,-1.608312746,-1.486688199,32
-0.775258866,-0.567776643,-0.483601552,30
0.006242111,0.47275946,-0.483601552,115
-0.686227109,-0.567776643,-0.483601552,48.53
-0.60143496,-0.567776643,-0.483601552,37
-0.619806592,-0.567776643,-0.483601552,91
-0.403586611,-0.567776643,-0.483601552,80
-0.092682064,0.47275946,-0.483601552,75
0.075489033,0.47275946,0.519485095,85
0.095273868,0.47275946,0.519485095,68
-0.799283308,-0.567776643,-0.483601552,26
0.359542733,0.47275946,0.519485095,120
0.52206102,0.47275946,0.519485095,145
0.336931493,0.47275946,0.519485095,146
-0.657963059,-0.567776643,-0.483601552,60
-0.403586611,-0.567776643,-0.483601552,80
-0.488378761,-0.567776643,-0.483601552,58
-1.32216823,-1.608312746,-1.486688199,16
0.004828908,0.47275946,-0.483601552,82
-0.488378761,-0.567776643,-0.483601552,42
0.277576989,0.47275946,0.519485095,114
-0.406413016,-0.567776643,-0.483601552,86.26
-0.649483845,-0.567776643,-0.483601552,45
-1.124319881,-0.567776643,-0.483601552,42
-1.337713457,-1.608312746,-1.486688199,45
1.292256377,0.47275946,0.519485095,120
-0.403586611,-0.567776643,-0.483601552,79.55
1.433576626,1.513295563,2.525658389,350
0.020374136,1.513295563,2.525658389,233
0.020374136,2.553831666,1.522571742,100
-0.368256549,-0.567776643,-0.483601552,66.5
-0.191606238,-0.567776643,-0.483601552,72
0.048638185,0.47275946,0.519485095,111
3.694700609,1.513295563,1.522571742,550
-0.403586611,1.513295563,1.522571742,86
1.433576626,2.553831666,3.528745036,500
-0.231175908,-0.567776643,-0.483601552,80
0.971459411,0.47275946,0.519485095,128
-0.403586611,-0.567776643,-0.483601552,75
-0.403586611,-0.567776643,-0.483601552,47
-0.445982686,-0.567776643,-0.483601552,65
-0.509576798,-0.567776643,-0.483601552,45.56
-1.11230766,-1.608312746,-1.486688199,28.57
-0.332926487,-0.567776643,-0.483601552,90
-0.650897047,-0.567776643,-0.483601552,27.68
0.585655132,0.47275946,-0.483601552,190
-0.438916674,-0.567776643,-0.483601552,64.98
-1.272706143,-1.608312746,-1.486688199,21
2.380422294,1.513295563,2.525658389,230
0.16452079,0.47275946,-0.483601552,170
1.433576626,0.47275946,0.519485095,350
0.931889742,0.47275946,0.519485095,180
-0.742755209,-0.567776643,-0.483601552,58
-0.817654941,-1.608312746,-1.486688199,38
-0.389454586,-0.567776643,-0.483601552,74
-0.191606238,0.47275946,-0.483601552,75
-0.474246736,-0.567776643,-0.483601552,58
-0.115293303,0.47275946,-0.483601552,53.35
-0.615566985,-0.567776643,-0.483601552,48
-0.660789464,-0.567776643,-0.483601552,50.8
-0.403586611,0.47275946,0.519485095,57
0.161694385,0.47275946,0.519485095,95
-0.007889914,-0.567776643,-0.483601552,80
-1.421092404,-1.608312746,-1.486688199,25
-1.463488479,-1.608312746,-1.486688199,60
-1.251508105,-1.608312746,-0.483601552,23
0.14756236,0.47275946,-0.483601552,85
-0.776672069,-0.567776643,-0.483601552,40.2
-0.430437459,-0.567776643,-0.483601552,75
0.360955936,0.47275946,0.519485095,80
0.373674758,0.47275946,0.519485095,123
-0.615566985,-0.567776643,-0.483601552,42.7
-0.648070642,-0.567776643,-0.483601552,60
-0.686227109,-0.567776643,-0.483601552,60
-0.51664281,-0.567776643,-0.483601552,44.24
-0.403586611,-0.567776643,-0.483601552,85
0.11929831,0.47275946,0.519485095,110
-0.241068325,-0.567776643,-0.483601552,140
-0.488378761,-0.567776643,-0.483601552,33.84
-0.537840848,-0.567776643,-0.483601552,90
-0.820481346,-1.608312746,-1.486688199,62
1.292256377,1.513295563,1.522571742,350
-0.424784649,-0.567776643,-0.483601552,50
-0.568931303,-0.567776643,-0.483601552,100
-0.038980369,0.47275946,0.519485095,60
0.098100273,0.47275946,0.519485095,75
-0.65231025,-0.567776643,-0.483601552,44
-0.412065826,-0.567776643,-0.483601552,47
-0.050285989,0.47275946,0.519485095,75
0.216809282,0.47275946,0.519485095,120
0.543259057,0.47275946,0.519485095,138
-0.358364132,-0.567776643,-0.483601552,87
0.329865481,0.47275946,0.519485095,184
0.726975381,0.47275946,1.522571742,130
-0.361190537,-0.567776643,-0.483601552,79
-0.191606238,1.513295563,1.522571742,140
-0.57882372,-0.567776643,-0.483601552,67
1.292256377,4.634903872,4.531831683,125
0.896559679,0.47275946,0.519485095,177
1.292256377,3.594367769,4.531831683,460
-0.533841485,-0.567776643,-0.483601552,41.51
-1.385762342,-1.608312746,-1.486688199,85
-0.234002313,-0.567776643,-0.483601552,115
-0.076430235,0.47275946,0.519485095,72.02
-0.234002313,-0.567776643,-0.483601552,99.26
2.000270824,0.47275946,1.522571742,190
-0.241068325,0.47275946,-0.483601552,65
0.373674758,0.47275946,0.519485095,130
1.296495984,1.513295563,1.522571742,270
3.641705516,1.513295563,1.522571742,341
-0.438916674,-0.567776643,-0.483601552,79
-0.797870106,-0.567776643,-0.483601552,29.47
0.321386266,0.47275946,0.519485095,125
0.585655132,0.47275946,1.522571742,90
0.43726887,0.47275946,0.519485095,139
-1.251508105,-1.608312746,-1.486688199,19.5
-0.347058512,-0.567776643,-0.483601552,65
0.677513293,0.47275946,1.522571742,132
3.710245837,1.513295563,1.522571742,370
-0.52794843,-0.567776643,-0.483601552,68
-0.494031571,-0.567776643,-0.483601552,64.5
-0.807762523,-0.567776643,-0.483601552,55
-0.905273495,-0.567776643,-0.483601552,43
-0.000823902,-0.567776643,-0.483601552,96.51
-0.156276176,-0.567776643,-0.483601552,58
-0.509576798,-0.567776643,-0.483601552,48
-1.081923806,-1.608312746,-1.486688199,60
-0.036153964,0.47275946,-0.483601552,100
-0.462941116,-0.567776643,-0.483601552,75
-0.968867607,-0.567776643,-1.486688199,30
0.387806783,0.47275946,0.519485095,128
0.311493849,0.47275946,0.519485095,154
0.161694385,0.47275946,0.519485095,112
-0.403586611,-0.567776643,-0.483601552,90
0.380740771,0.47275946,0.519485095,101
-0.403586611,-0.567776643,-0.483601552,50
-0.403586611,-0.567776643,-0.483601552,67
-0.262266362,0.47275946,0.519485095,64
4.683942352,1.513295563,2.525658389,550
-0.644537636,-0.567776643,-0.483601552,50.855
-0.505337191,-0.567776643,-0.483601552,40
0.726975381,-0.567776643,-0.483601552,160
-0.389454586,-0.567776643,-0.483601552,80
-0.472833533,-0.567776643,-0.483601552,39
-0.403586611,1.513295563,0.519485095,180
0.373674758,0.47275946,0.519485095,86.5
-0.455875103,-0.567776643,-0.483601552,65
0.232354509,0.47275946,0.519485095,110
-0.54490686,-0.567776643,-0.483601552,58
-0.403586611,-0.567776643,-0.483601552,60
0.632290814,0.47275946,0.519485095,98
-0.403586611,-0.567776643,-0.483601552,45.6
1.686539871,1.513295563,2.525658389,280
-0.465767521,-0.567776643,-0.483601552,46.9
-0.361190537,-0.567776643,-0.483601552,75
-1.011263682,-1.608312746,-1.486688199,43.82
0.412198658,0.47275946,0.519485095,105
-0.207151465,-0.567776643,-0.483601552,85
2.20235878,0.47275946,0.519485095,183
-0.580236923,-0.567776643,-0.483601552,53
-0.455875103,0.47275946,-0.483601552,62
-0.403586611,-0.567776643,-0.483601552,65
2.267366095,1.513295563,1.522571742,325
-0.263679565,-0.567776643,-0.483601552,100
-0.445982686,-0.567776643,-0.483601552,75
1.002549866,0.47275946,0.519485095,152
1.574896874,1.513295563,1.522571742,175
-0.488378761,-0.567776643,-0.483601552,43.32
0.585655132,0.47275946,0.519485095,125
-0.559038885,-0.567776643,-0.483601552,31.48
-1.103121844,-1.608312746,-1.486688199,57
-0.560452088,-0.567776643,-0.483601552,60
-0.57317091,-0.567776643,-0.483601552,32
-0.554799278,-0.567776643,-0.483601552,68.1
-0.007889914,0.47275946,0.519485095,75.48
0.307254241,0.47275946,0.519485095,125
-0.403586611,-0.567776643,-0.483601552,60
0.288882609,0.47275946,0.519485095,116
-0.25520035,-0.567776643,-0.483601552,78
0.020374136,0.47275946,1.522571742,99
-0.714491159,-0.567776643,-0.483601552,38.19
-0.403586611,0.47275946,-0.483601552,100
1.044945941,0.47275946,0.519485095,149
-0.470007128,-0.567776643,-0.483601552,45
-0.438916674,-0.567776643,-0.483601552,60
-1.180847981,-1.608312746,-1.486688199,17
-0.191606238,-0.567776643,0.519485095,55
-0.403586611,-0.567776643,-0.483601552,76
-0.968867607,-0.567776643,-0.483601552,25
0.858403212,1.513295563,1.522571742,104
-0.234002313,0.47275946,-0.483601552,55.44
-0.297596425,-0.567776643,-0.483601552,73
-0.382388574,-0.567776643,-0.483601552,43.13
-0.502510786,-0.567776643,-0.483601552,45.2
-0.058765204,0.47275946,-0.483601552,71.5
-0.686227109,-0.567776643,-1.486688199,90
-0.347058512,0.47275946,-0.483601552,59.52
-0.359777334,-0.567776643,-0.483601552,50
-0.262266362,-0.567776643,-0.483601552,120
0.321386266,0.47275946,0.519485095,110
-0.403586611,-0.567776643,-0.483601552,53.33
2.14583068,0.47275946,1.522571742,158
-0.982999632,-0.567776643,-0.483601552,49.5
0.365195543,0.47275946,0.519485095,200
0.168760397,0.47275946,0.519485095,100
-0.332926487,-0.567776643,-0.483601552,82
1.399659766,0.47275946,0.519485095,337
-0.318794462,0.47275946,-0.483601552,76
-0.650897047,-0.567776643,-0.483601552,53.9
0.553151474,0.47275946,1.522571742,150
0.230941307,0.47275946,0.519485095,150
1.433576626,2.553831666,2.525658389,125
0.07972864,0.47275946,0.519485095,98
-0.095508469,-0.567776643,-0.483601552,105
-0.403586611,-0.567776643,-0.483601552,65
0.274750584,0.47275946,1.522571742,95
-0.444569483,-0.567776643,-0.483601552,72
-0.648070642,-0.567776643,-0.483601552,68.62
0.303014634,0.47275946,0.519485095,75
-0.559038885,-0.567776643,-0.483601552,38.15
-0.358364132,-0.567776643,-0.483601552,74
-1.016916492,-0.567776643,-0.483601552,28
-1.357498292,-1.608312746,-1.486688199,27
0.069892439,0.47275946,0.519485095,109
-0.327273677,0.47275946,-0.483601552,65
0.151801967,0.47275946,0.519485095,118
-0.54490686,0.47275946,0.519485095,110
0.232354509,0.47275946,0.519485095,82
-0.771019259,-0.567776643,-0.483601552,54
-1.484686516,-1.608312746,-1.486688199,21
-0.460114711,-0.567776643,-0.483601552,36.54
0.020374136,0.47275946,-0.483601552,77.5
-0.615566985,-0.567776643,-0.483601552,70
-0.648070642,-0.567776643,-0.483601552,43
2.14017787,0.47275946,1.522571742,235
-0.037567166,0.47275946,-0.483601552,95
0.318559861,0.47275946,0.519485095,85.61
-0.332926487,-0.567776643,-0.483601552,98
-1.187913993,-1.608312746,-1.486688199,16.45
-0.86287742,-0.567776643,-0.483601552,57
-0.214217478,-0.567776643,-0.483601552,67
0.82872596,0.47275946,1.522571742,160
0.161694385,0.47275946,0.519485095,170
-0.799283308,-0.567776643,-0.483601552,39
-0.999958062,-0.567776643,-0.483601552,25.29
-0.248134337,1.513295563,0.519485095,95
0.205503662,0.47275946,0.519485095,80
-1.357498292,-1.608312746,-1.486688199,27.5
-0.358364132,-0.567776643,-0.483601552,66
-0.396520599,-0.567776643,-0.483601552,70
-0.403586611,1.513295563,1.522571742,165
1.207464227,1.513295563,2.525658389,129
-0.433263864,0.47275946,-0.483601552,55
-0.667855477,-0.567776643,-0.483601552,51
-0.460114711,-0.567776643,-0.483601552,40.6
-0.403586611,-0.567776643,-0.483601552,62.5
-0.54490686,0.47275946,-0.483601552,145
-0.403586611,0.47275946,0.519485095,99
-0.594368947,-0.567776643,-0.483601552,55
-0.128012126,-0.567776643,-0.483601552,75
0.338344696,0.47275946,-0.483601552,165
0.225288497,0.47275946,0.519485095,117
-0.403586611,-0.567776643,-0.483601552,58
-0.771019259,-0.567776643,-0.483601552,43.61
3.977341107,3.594367769,3.528745036,175
0.359542733,0.47275946,0.519485095,191
-0.412065826,-0.567776643,-0.483601552,47
0.485317755,0.47275946,0.519485095,125
0.444334883,1.513295563,1.522571742,178
-0.686227109,-0.567776643,-0.483601552,60
-0.135078138,-0.567776643,-0.483601552,95
0.020374136,0.47275946,0.519485095,104
-0.400760206,-0.567776643,-0.483601552,79
-1.244442093,-1.608312746,-1.486688199,40
-0.218457085,-0.567776643,-0.483601552,88
-0.403586611,-0.567776643,-0.483601552,69
-0.403586611,-0.567776643,-0.483601552,136
0.444334883,-0.567776643,-0.483601552,300
0.020374136,-0.567776643,-0.483601552,75
-1.463488479,-1.608312746,-1.486688199,12.5
-0.403586611,1.513295563,1.522571742,140
-0.20432506,-0.567776643,-0.483601552,95
-0.191606238,0.47275946,-0.483601552,47.25
-0.697532729,-0.567776643,-0.483601552,60
-0.455875103,-0.567776643,-0.483601552,68
-0.362603739,-0.567776643,-0.483601552,70
-1.251508105,-0.567776643,-0.483601552,39
-0.376735764,-0.567776643,-0.483601552,61.26
0.055704198,0.47275946,-0.483601552,99.13
-0.478486343,-0.567776643,-0.483601552,60
-0.103987683,0.47275946,-0.483601552,88
-0.417718636,-0.567776643,-0.483601552,63
0.303014634,0.47275946,0.519485095,111
-0.184540225,-0.567776643,-0.483601552,67
-0.403586611,-0.567776643,-0.483601552,46
-1.534148603,-1.608312746,-0.483601552,25
-0.202911858,-0.567776643,-0.483601552,70
-1.534148603,-1.608312746,-1.486688199,55
1.716217123,0.47275946,0.519485095,150
0.416070833,0.47275946,0.519485095,110
-0.403586611,-0.567776643,-0.483601552,80
-0.827547358,-0.567776643,-0.483601552,49
0.486730957,0.47275946,0.519485095,88
-0.594368947,-0.567776643,-0.483601552,42.59
-0.57317091,0.47275946,0.519485095,149
-0.827547358,0.47275946,-0.483601552,65
0.318559861,0.47275946,0.519485095,110
-0.403586611,1.513295563,0.519485095,160
-0.756887234,-0.567776643,-0.483601552,25.65
-0.580236923,-0.567776643,-0.483601552,46.76
0.376670747,0.47275946,0.519485095,133
6.37978534,5.675439975,5.53491833,220
-1.159649943,-1.608312746,-1.486688199,32
0.253552546,0.47275946,0.519485095,110
-0.403586611,0.47275946,0.519485095,190
0.293122216,0.47275946,0.519485095,125
1.371395716,0.47275946,0.519485095,220
1.516955572,0.47275946,0.519485095,403
-0.467180723,-0.567776643,-0.483601552,40.6
0.06277021,-0.567776643,-0.483601552,185
1.716217123,5.675439975,5.53491833,290
-0.912339508,-1.608312746,-1.486688199,150
-0.403586611,-0.567776643,-0.483601552,42
-0.156276176,-0.567776643,-0.483601552,72
2.126045846,2.553831666,2.525658389,416
-0.241068325,-0.567776643,-0.483601552,75
0.020374136,-0.567776643,-0.483601552,40
2.988099364,3.594367769,3.528745036,200
-0.434677066,-0.567776643,-0.483601552,82
-0.554799278,-0.567776643,-0.483601552,72
-0.403586611,-0.567776643,-0.483601552,45
4.96658285,2.553831666,3.528745036,360
-0.403586611,0.47275946,-0.483601552,130
1.023747903,0.47275946,0.519485095,156
-0.474246736,-0.567776643,-0.483601552,70
-0.441743079,-0.567776643,-0.483601552,78.2
0.327039076,0.47275946,0.519485095,120
-0.2269363,-0.567776643,-0.483601552,65
-0.650897047,-0.567776643,-0.483601552,90
-0.403586611,-0.567776643,-0.483601552,52
0.359542733,0.47275946,1.522571742,130
-0.358364132,-0.567776643,-0.483601552,88
-0.403586611,-0.567776643,-0.483601552,36
-0.014955927,-0.567776643,-0.483601552,171
-1.319341825,-1.608312746,-1.486688199,23.5
-0.686227109,0.47275946,0.519485095,130
-1.180847981,-1.608312746,-1.486688199,16
-0.591542542,-0.567776643,-0.483601552,52
-0.171821403,0.47275946,-0.483601552,56
-0.347058512,-0.567776643,-0.483601552,71
-0.403586611,-0.567776643,-0.483601552,75
0.076902235,0.47275946,0.519485095,75
0.026026946,0.47275946,-0.483601552,102
1.242794289,0.47275946,1.522571742,175
-0.250960742,-0.567776643,-0.483601552,37
-0.878422648,-0.567776643,-0.483601552,45
-0.588716137,0.47275946,-0.483601552,38
-0.21563068,-0.567776643,-0.483601552,100
0.444334883,1.513295563,1.522571742,145
0.300188229,0.47275946,0.519485095,107
-0.60143496,-0.567776643,-0.483601552,48
-0.460114711,-0.567776643,-0.483601552,49
-0.248134337,-0.567776643,-0.483601552,66
2.14017787,1.513295563,1.522571742,240
0.931889742,0.47275946,0.519485095,165
0.293122216,0.47275946,0.519485095,125
-0.403586611,0.47275946,0.519485095,145
-0.142144151,0.47275946,-0.483601552,66.5
-0.592955745,-0.567776643,-0.483601552,52.5
0.197024447,0.47275946,0.519485095,92
-0.338579297,-0.567776643,-0.483601552,67.4
1.292256377,1.513295563,1.522571742,250
3.412060111,3.594367769,3.528745036,195
-0.686227109,-0.567776643,-0.483601552,70.65
-0.817654941,-0.567776643,-0.483601552,38
-0.128012126,0.47275946,-0.483601552,79
0.589894739,2.553831666,3.528745036,140
0.006242111,0.47275946,-0.483601552,92
-0.484139153,-0.567776643,-0.483601552,53
1.433576626,0.47275946,0.519485095,190
-0.380975371,-0.567776643,-0.483601552,75
-0.188779833,-0.567776643,0.519485095,93
0.423136845,0.47275946,0.519485095,120
-0.954735582,-0.567776643,-0.483601552,34.5
0.232354509,0.47275946,0.519485095,51.98
-0.106814088,0.47275946,-0.483601552,65
0.148975562,0.47275946,0.519485095,122
-1.463488479,-1.608312746,-1.486688199,16
-0.347058512,-0.567776643,-0.483601552,45
-0.54490686,-0.567776643,-0.483601552,41.16
-0.431850661,-0.567776643,-0.483601552,128
-0.905273495,-0.567776643,-0.483601552,33
0.115341343,0.47275946,-0.483601552,190
-0.403586611,1.513295563,1.522571742,140
-0.851571801,-0.567776643,-0.483601552,37
-0.135078138,-0.567776643,-0.483601552,70.21
-0.420545041,-0.567776643,-0.483601552,46
-0.290530412,0.47275946,-0.483601552,69
0.18147922,0.47275946,0.519485095,95
-0.686227109,-0.567776643,-0.483601552,58
-0.409239421,-0.567776643,-0.483601552,57.9
-0.756887234,-0.567776643,-0.483601552,31.95
-0.403586611,-0.567776643,-0.483601552,51
-0.89114147,-0.567776643,-0.483601552,32
-1.187913993,-1.608312746,-1.486688199,16.45
-0.796456903,-0.567776643,-0.483601552,36
